iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,205,0.10119438171386719,0.001264622142742114,0.0025536219278971353,0.00011487608752611673,0.5,10,200,200,12,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20181679725646973,0.0025598007539091483,0.003099838892618815,0.00013839376497093903,0.5,10,200,400,20,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20281322797139487,0.005339489104314521,0.003183762232462565,0.00021340459177316787,0.5,10,200,400,12,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05531628926595052,0.0013941398108498436,0.0025653839111328125,0.0001344465177578943,0.5,10,300,100,20,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05098732312520345,7.732933860566855e-05,0.0024722417195638022,7.858061607496108e-05,0.5,10,300,100,12,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07652815183003743,0.001008873400297418,0.002696434656778971,0.00031787902092521373,0.5,10,300,150,20,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07572189966837566,0.00028188809360953565,0.002553145090738932,3.920340668126701e-05,0.5,10,300,150,12,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10117387771606445,0.0014344612403143417,0.002605994542439779,0.00011835848997686574,0.5,10,300,200,20,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10010488828023274,0.00023074659807584332,0.0024733543395996094,1.5606252016812857e-05,0.5,10,300,200,12,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19977752367655435,0.0015391792883776034,0.0029982725779215493,0.0003968842945117666,0.5,10,300,400,20,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19871735572814941,0.0016560742716475322,0.0028208096822102866,0.00026834547423117654,0.5,10,300,400,12,"{'clf__learning_rate': 0.5, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05191485087076823,0.0006515697936943565,0.0025927225748697915,7.616900439216034e-05,0.1,5,100,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05385017395019531,0.0010918594473557025,0.0025173823038736978,0.00018736043130461368,0.1,5,100,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07642571131388347,0.00036825910391086354,0.0025544166564941406,5.2893830312275766e-05,0.1,5,100,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07698973019917806,0.0007183552535668581,0.0025486151377360025,0.00014878202341507673,0.1,5,100,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10107183456420898,0.0007492458524753713,0.0026199817657470703,0.00012546904673504215,0.1,5,100,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10129809379577637,0.0007994444089136953,0.0025419394175211587,7.947421072765212e-05,0.1,5,100,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19758383433024088,0.0016501612273258795,0.003056128819783529,0.00016163189346218921,0.1,5,100,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20104559262593588,0.0020501489664538955,0.0031707286834716797,0.00025572590522293984,0.1,5,100,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05170257886250814,0.00039060620300052865,0.002451340357462565,0.00016266908262290708,0.1,5,200,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05150087674458822,0.0005760702821300132,0.0025690396626790366,2.364741615929557e-05,0.1,5,200,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0775606632232666,0.001478269226517175,0.002498149871826172,0.00014974369776545935,0.1,5,200,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07605481147766113,0.00019806601037601957,0.0025080045064290366,2.3849274223592277e-05,0.1,5,200,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10106102625528972,0.0005815860253486367,0.0024404525756835938,6.581389304085856e-06,0.1,5,200,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10117125511169434,0.0006368047628022192,0.0025421778361002603,9.257220302276786e-05,0.1,5,200,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19936792055765787,0.0016677054991405854,0.003001610438028971,0.0002070507925265314,0.1,5,200,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.2019658883412679,0.004792534979244229,0.003036022186279297,0.00018329949496751432,0.1,5,200,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05166109402974447,0.0006229896582283666,0.0025305747985839844,0.00014855996668857292,0.1,5,300,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05210121472676595,0.0002653758606958542,0.0025621255238850913,7.076557249862216e-05,0.1,5,300,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0756210486094157,0.0011347859870172027,0.002463817596435547,5.783342166414259e-05,0.1,5,300,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07705911000569661,0.0010651181371829342,0.0026683807373046875,8.186059468793844e-05,0.1,5,300,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10118420918782552,0.0011484392112694624,0.0025389989217122397,7.051827065565802e-05,0.1,5,300,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10234673817952473,0.0020658069824439815,0.0026146570841471353,0.00012467632726332603,0.1,5,300,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.1972808837890625,0.0017456511567969497,0.0028587977091471353,0.00019882892908882645,0.1,5,300,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20079501469930014,0.0016173265598146724,0.003294070561726888,9.773694938873973e-05,0.1,5,300,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05256390571594238,0.0007619658108666309,0.0024656454722086587,0.0001301209789579539,0.1,8,100,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.051772753397623696,0.0006208058844987415,0.0025550524393717446,0.00015187248933293748,0.1,8,100,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0758974552154541,0.00022824774102177467,0.002473036448160807,9.845702676544963e-05,0.1,8,100,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0761109193166097,0.001523958942035928,0.0026553471883138022,5.557977497653808e-05,0.1,8,100,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10065452257792155,0.0009241754553040054,0.0025103886922200522,2.4619404123117334e-05,0.1,8,100,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10107898712158203,0.0014718292426976378,0.0025288263956705728,0.00013999865519024622,0.1,8,100,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19941290219624838,0.0025334968751401545,0.0029877821604410806,7.380876853762297e-05,0.1,8,100,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20239432652791342,0.001107766207651411,0.0029700597127278647,6.0408679345640704e-05,0.1,8,100,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05193495750427246,0.000472337753723958,0.002474625905354818,0.00012436316741380843,0.1,8,200,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05362399419148763,0.00045341816344844404,0.0024972756703694663,9.219584764736152e-05,0.1,8,200,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07633495330810547,0.0006232405765212866,0.002470254898071289,9.179146258809764e-05,0.1,8,200,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0772079626719157,0.00011697298106408264,0.00251619021097819,0.0001373015500470389,0.1,8,200,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10090033213297527,0.0005717879451817526,0.0025658607482910156,5.946747573069805e-05,0.1,8,200,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10145052274068196,0.0018304664248558365,0.0025917689005533853,0.000123226865501994,0.1,8,200,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.1995863914489746,0.0005686659803782308,0.0031986236572265625,0.00011920118304346118,0.1,8,200,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20036657651265463,0.003938432504625326,0.0027987162272135415,0.000140042093481616,0.1,8,200,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05100607872009277,0.00039829553521647954,0.0023851394653320312,3.340810652410098e-05,0.1,8,300,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.051492929458618164,0.001644357585839907,0.0024872620900472007,0.00013866868559305303,0.1,8,300,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0774842898050944,0.0017409501432848562,0.0027173360188802085,0.0001789849134976733,0.1,8,300,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0777125358581543,0.0010880946649831423,0.002696434656778971,7.070021019480581e-05,0.1,8,300,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10117220878601074,0.000995561553863347,0.002627134323120117,0.00012810970752749577,0.1,8,300,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10175689061482747,0.0009922612215106886,0.0026580492655436196,8.436612102450038e-05,0.1,8,300,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20409440994262695,0.005176366627963148,0.002781391143798828,0.00027949051185176445,0.1,8,300,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19748353958129883,0.0008091130167820407,0.0027965704600016275,0.00017356799781097126,0.1,8,300,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.051498969395955406,0.000951686064733016,0.0023969809214274087,3.555147117117149e-05,0.1,10,100,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05190443992614746,0.0009011329963279592,0.002495845158894857,0.0001052648552389212,0.1,10,100,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07605234781901042,0.0005416712125263597,0.0026144186655680337,5.411080522204881e-05,0.1,10,100,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07876372337341309,0.0008230173665997413,0.00269929567972819,7.320999115579306e-06,0.1,10,100,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10062710444132487,0.0005731807876395694,0.002504110336303711,3.281584407739227e-05,0.1,10,100,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10008462270100911,2.938153648643417e-05,0.002505064010620117,9.5418876441645e-05,0.1,10,100,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19858709971110025,0.001553053357788824,0.003193060557047526,0.0003572681702051872,0.1,10,100,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.2004845937093099,0.0015050215102074406,0.002943913141886393,0.0002135614228677325,0.1,10,100,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 100, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05335831642150879,0.002051929865888515,0.002524852752685547,0.0001488947728174298,0.1,10,200,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05790440241495768,0.0073399106470008425,0.002933343251546224,0.0004922742796699476,0.1,10,200,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07608644167582194,0.0007245740627627186,0.00248869260152181,5.9911046330520044e-05,0.1,10,200,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07781815528869629,0.0020723468340093057,0.0025452772776285806,0.00013207447241811996,0.1,10,200,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10176340738932292,0.0013665433399828932,0.00253446896870931,0.00011044766231399108,0.1,10,200,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.1023239294687907,0.0014805048968027014,0.002491553624471029,2.3625772145507094e-05,0.1,10,200,200,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 200, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.20244797070821127,0.002450366803896111,0.0030066967010498047,0.00020141530443196015,0.1,10,200,400,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.19980827967325845,0.0016871389652193005,0.003029425938924154,9.173392153410251e-05,0.1,10,200,400,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 200, 'clf__n_estimators': 400, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.0512994130452474,0.0004581532680319427,0.002506415049235026,9.771116189742472e-05,0.1,10,300,100,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.05192343393961588,0.0006464544486608378,0.0024189154307047525,6.9887241711681e-05,0.1,10,300,100,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 100, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07757727305094402,0.0013270072601858324,0.002534071604410807,0.00012084386008259887,0.1,10,300,150,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.07707810401916504,0.0015748258418697644,0.002518892288208008,9.080107235522943e-05,0.1,10,300,150,12,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 150, 'pca__n_components': 12}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
0,205,0.10145028432210286,0.0012842751965513961,0.002504428227742513,7.944392631275453e-05,0.1,10,300,200,20,"{'clf__learning_rate': 0.1, 'clf__max_depth': 10, 'clf__min_samples_leaf': 300, 'clf__n_estimators': 200, 'pca__n_components': 20}",0.5,0.5,0.5,0.5,0.0,120,0.5,0.5,0.5,0.5,0.0
