epoch,AUC,accuracy,loss,val_AUC,val_accuracy,val_loss
43,0.8814440965652466,0.8105303049087524,0.4174254834651947,0.0,0.7731547355651855,0.4830358922481537
44,0.8816977739334106,0.8115752935409546,0.4166471064090729,0.0,0.7989930510520935,0.4418356716632843
45,0.8821703791618347,0.8115040063858032,0.4159327745437622,0.0,0.7805642485618591,0.4598328769207001
46,0.882631778717041,0.8129289746284485,0.4151498079299927,0.0,0.7817041873931885,0.457371324300766
47,0.8834943771362305,0.8146864175796509,0.4141034185886383,0.0,0.7859789133071899,0.45271602272987366
48,0.8852256536483765,0.8138076663017273,0.41086190938949585,0.0,0.7874988317489624,0.4503510296344757
49,0.8846381306648254,0.8132614493370056,0.4119066298007965,0.0,0.7849339842796326,0.45125964283943176
50,0.8858329653739929,0.8154463768005371,0.41009238362312317,0.0,0.780184268951416,0.4596523940563202
51,0.8836109638214111,0.8117652535438538,0.41335567831993103,0.0,0.7881637811660767,0.443928599357605
52,0.8849433064460754,0.8132614493370056,0.411447137594223,0.0,0.7844589948654175,0.4543842375278473
53,0.8859492540359497,0.8136414289474487,0.4100310504436493,0.0,0.785883903503418,0.4501103460788727
54,0.8864123821258545,0.8145201802253723,0.40874046087265015,0.0,0.7900636196136475,0.4497472941875458
55,0.8872765898704529,0.8152563571929932,0.407754123210907,0.0,0.7889237403869629,0.4502987563610077
56,0.8867703676223755,0.8154225945472717,0.4083200693130493,0.0,0.7836990356445312,0.4563329517841339
57,0.887269914150238,0.8157551288604736,0.40726980566978455,0.0,0.7861688733100891,0.4434605836868286
58,0.8873176574707031,0.8157313466072083,0.40730419754981995,0.0,0.7827491164207458,0.45091378688812256
59,0.8891318440437317,0.8177262544631958,0.40428730845451355,0.0,0.7809442281723022,0.4558263421058655
60,0.8888733386993408,0.816230058670044,0.40461334586143494,0.0,0.783034086227417,0.44781002402305603
61,0.8892290592193604,0.8170850276947021,0.4043225347995758,0.0,0.7878788113594055,0.4409278929233551
62,0.8894450068473816,0.8173937797546387,0.40385353565216064,0.0,0.7806592583656311,0.4520631730556488
63,0.8899824023246765,0.8179875016212463,0.4029543995857239,0.0,0.7926284670829773,0.4345525801181793
64,0.8898568153381348,0.8166813254356384,0.40340882539749146,0.0,0.7768595218658447,0.4558521807193756
65,0.8901259303092957,0.8174650073051453,0.4026365876197815,0.0,0.7910135984420776,0.43575146794319153
66,0.8910484910011292,0.8180587291717529,0.40167486667633057,0.0,0.7724897861480713,0.4598175585269928
67,0.8911927342414856,0.8192699551582336,0.40077537298202515,0.0,0.7946233749389648,0.42839711904525757
68,0.8911109566688538,0.8197686672210693,0.40127718448638916,0.0,0.7749596238136292,0.45920535922050476
69,0.8917248845100403,0.8194836974143982,0.39969804883003235,0.0,0.7933884263038635,0.4280218482017517
70,0.8917543292045593,0.8196737170219421,0.39995160698890686,0.0,0.7804692983627319,0.44749096035957336
71,0.8920364379882812,0.8196737170219421,0.399823933839798,0.0,0.7868338823318481,0.438020795583725
72,0.8918492794036865,0.8196974396705627,0.399807333946228,0.0,0.777619481086731,0.45202237367630005
73,0.8930149674415588,0.8209561109542847,0.3976411521434784,0.0,0.792153537273407,0.4247194230556488
74,0.8929088115692139,0.820314884185791,0.39788228273391724,0.0,0.7800893187522888,0.44437986612319946
75,0.8929349184036255,0.8203386664390564,0.3976861536502838,0.0,0.7871188521385193,0.43660712242126465
76,0.8939792513847351,0.8224048018455505,0.3960553705692291,0.0,0.783129096031189,0.44057607650756836
77,0.8927497863769531,0.820362389087677,0.3984436094760895,0.0,0.7860739231109619,0.4380006790161133
78,0.8941569328308105,0.8219773173332214,0.39611321687698364,0.0,0.7817041873931885,0.44219982624053955
79,0.8939470648765564,0.8206711411476135,0.3960641622543335,0.0,0.7868338823318481,0.4379294216632843
80,0.8943177461624146,0.8232122659683228,0.39528968930244446,0.0,0.7900636196136475,0.4350293278694153
81,0.8942872881889343,0.8208136558532715,0.39499732851982117,0.0,0.7883537411689758,0.4385426640510559
82,0.893844485282898,0.8217873573303223,0.39600870013237,0.0,0.7890186905860901,0.4370056390762329
83,0.8950393199920654,0.8224998116493225,0.39416128396987915,0.0,0.7821791768074036,0.4446636438369751
84,0.8950417041778564,0.8210986256599426,0.39403975009918213,0.0,0.7904435992240906,0.42702826857566833
85,0.8951659202575684,0.8211461305618286,0.3938702642917633,0.0,0.7852189540863037,0.44031497836112976
86,0.895745575428009,0.8237110376358032,0.39264121651649475,0.0,0.789208710193634,0.4331008195877075
87,0.8966324925422668,0.8248034715652466,0.3912675082683563,0.0,0.7879737615585327,0.4325309991836548
88,0.8966001272201538,0.8229748010635376,0.39133885502815247,0.0,0.7911085486412048,0.4321400821208954
89,0.8972637057304382,0.8247559666633606,0.39029139280319214,0.0,0.7861688733100891,0.4390239417552948
90,0.8959397673606873,0.8231173157691956,0.3923128843307495,0.0,0.8010829091072083,0.4252343773841858
91,0.8965325355529785,0.8231885433197021,0.39123719930648804,0.0,0.7869288325309753,0.4373086094856262
92,0.895956814289093,0.8234497904777527,0.39214015007019043,0.0,0.7893986701965332,0.42778337001800537
93,0.8969717621803284,0.824067234992981,0.3909551799297333,0.0,0.7889237403869629,0.4381612539291382
94,0.8978521823883057,0.8244234919548035,0.38921141624450684,0.0,0.7969982028007507,0.42757758498191833
95,0.8975016474723816,0.8240910172462463,0.38989588618278503,0.0,0.7866438627243042,0.44080090522766113
96,0.8966504335403442,0.8243522644042969,0.3913886249065399,0.0,0.7940533757209778,0.4329736530780792
97,0.897296130657196,0.822951078414917,0.39025288820266724,0.0,0.7944333553314209,0.43463850021362305
98,0.8975430727005005,0.8237822651863098,0.3898368179798126,0.0,0.7915835380554199,0.43623656034469604
99,0.8979746699333191,0.8242809772491455,0.38879895210266113,0.0,0.794718325138092,0.4338843822479248
100,0.8977936506271362,0.8253021836280823,0.38909801840782166,0.0,0.7933884263038635,0.4347325563430786
101,0.8990136384963989,0.8251597285270691,0.3869397044181824,0.0,0.7956683039665222,0.4269971549510956
102,0.8981353044509888,0.8241860270500183,0.3884772062301636,0.0,0.7937684059143066,0.4308628737926483
103,0.8985030055046082,0.8241622447967529,0.3875468671321869,0.0,0.7967132329940796,0.4257255494594574
104,0.8987776041030884,0.8253971934318542,0.38735154271125793,0.0,0.7945283651351929,0.4242308735847473
105,0.8989991545677185,0.8256821632385254,0.3871845602989197,0.0,0.7922484874725342,0.42980480194091797
106,0.8988889455795288,0.8261334300041199,0.38745367527008057,0.0,0.7901586294174194,0.43611177802085876
107,0.8991602659225464,0.8274633884429932,0.38682839274406433,0.0,0.7903486490249634,0.42797037959098816
108,0.8988119959831238,0.8249934911727905,0.38719621300697327,0.0,0.7901586294174194,0.4315704107284546
109,0.899021327495575,0.8252784609794617,0.3869398534297943,0.0,0.7883537411689758,0.43584513664245605
110,0.8991029858589172,0.8253734707832336,0.38711974024772644,0.0,0.7987080812454224,0.4177952706813812
111,0.9003219604492188,0.8262996673583984,0.3847803473472595,0.0,0.783604085445404,0.43823203444480896
112,0.8996750712394714,0.8243047595024109,0.3856716454029083,0.0,0.7897786498069763,0.4251299798488617
113,0.8995910286903381,0.8258721828460693,0.3862307071685791,0.0,0.7952883243560791,0.42737823724746704
114,0.899158239364624,0.8244234919548035,0.38682985305786133,0.0,0.7848389744758606,0.4406675100326538
115,0.8999226689338684,0.826560914516449,0.3852069079875946,0.0,0.7925334572792053,0.4231441617012024
116,0.8992615342140198,0.8258009552955627,0.38636431097984314,0.0,0.7866438627243042,0.4325735867023468
117,0.8997625708580017,0.8263471722602844,0.3855430483818054,0.0,0.7938634157180786,0.4241885840892792
118,0.9000515937805176,0.8258246779441833,0.3848349153995514,0.0,0.7909185886383057,0.4328120946884155
119,0.9002962708473206,0.8272971510887146,0.3845110237598419,0.0,0.7926284670829773,0.42591413855552673
120,0.9012351036071777,0.8280096054077148,0.38295215368270874,0.0,0.7959532737731934,0.41813063621520996
121,0.9004582166671753,0.8264421820640564,0.3846074640750885,0.0,0.791963517665863,0.4312310218811035
122,0.9009326100349426,0.8272021412849426,0.38330528140068054,0.0,0.7955732941627502,0.42124056816101074
123,0.9012463688850403,0.8275346159934998,0.3828456997871399,0.0,0.7911085486412048,0.43034085631370544
124,0.9007469415664673,0.8277720808982849,0.3835853934288025,0.0,0.7957632541656494,0.4258655607700348
125,0.9007848501205444,0.8278433680534363,0.38373297452926636,0.0,0.7957632541656494,0.42352789640426636
126,0.9007624387741089,0.8293157815933228,0.383951336145401,0.0,0.7912985682487488,0.4257085621356964
127,0.9023652672767639,0.8277483582496643,0.38085901737213135,0.0,0.792153537273407,0.426157146692276
128,0.9018519520759583,0.8266321420669556,0.3815244138240814,0.0,0.8016529083251953,0.41842034459114075
129,0.90098637342453,0.8275821208953857,0.3836812973022461,0.0,0.7907286286354065,0.43475139141082764
130,0.9017781019210815,0.8278908729553223,0.381958544254303,0.0,0.8021278381347656,0.42301493883132935
131,0.9009106159210205,0.8291258215904236,0.38363686203956604,0.0,0.800417959690094,0.42013615369796753
132,0.9017219543457031,0.8277958631515503,0.3818420171737671,0.0,0.7966182231903076,0.4261608421802521
133,0.9023749232292175,0.8276296257972717,0.38044485449790955,0.0,0.7983281016349792,0.4218581020832062
134,0.901621401309967,0.8286508321762085,0.38184285163879395,0.0,0.7995630502700806,0.4175160825252533
135,0.9034873843193054,0.8310969471931458,0.3786383271217346,0.0,0.7961432337760925,0.42327412962913513
136,0.902012050151825,0.8282708525657654,0.38116997480392456,0.0,0.7943383455276489,0.4234485328197479
137,0.9040355086326599,0.8302894830703735,0.37729543447494507,0.0,0.7982330918312073,0.4191145598888397
138,0.9015743136405945,0.8269646167755127,0.3823778033256531,0.0,0.7973781824111938,0.4244071841239929
139,0.9024646282196045,0.8293157815933228,0.3805791139602661,0.0,0.8042176961898804,0.4145665466785431
140,0.9027935862541199,0.8290070295333862,0.38006681203842163,0.0,0.7984231114387512,0.41989895701408386
141,0.9027031660079956,0.8288407921791077,0.3803234100341797,0.0,0.8008929491043091,0.4186822175979614
142,0.9026166200637817,0.8286033272743225,0.3803972601890564,0.0,0.7995630502700806,0.4228632152080536
143,0.902796745300293,0.828959584236145,0.3799648582935333,0.0,0.8054526448249817,0.41090837121009827
144,0.9034078121185303,0.8287220597267151,0.37847861647605896,0.0,0.8011779189109802,0.41719016432762146
145,0.901976466178894,0.8297432661056519,0.3815392255783081,0.0,0.7992780208587646,0.41807180643081665
146,0.9025377035140991,0.8294582962989807,0.38056156039237976,0.0,0.8051676750183105,0.4148302376270294
147,0.9041714668273926,0.8304082751274109,0.37754133343696594,0.0,0.7973781824111938,0.4264982044696808
148,0.903647780418396,0.8314056992530823,0.3786129951477051,0.0,0.8058326244354248,0.4148620069026947
149,0.9031980633735657,0.8313106894493103,0.37919074296951294,0.0,0.8001329898834229,0.4235270917415619
150,0.9027203917503357,0.8309782147407532,0.38037794828414917,0.0,0.8069725632667542,0.41668564081192017
151,0.9035835862159729,0.8294345140457153,0.3780904710292816,0.0,0.800512969493866,0.42095914483070374
152,0.9043389558792114,0.8294107913970947,0.37681034207344055,0.0,0.8007029294967651,0.41621309518814087
153,0.9044491052627563,0.8305032253265381,0.37645846605300903,0.0,0.7991830706596375,0.41971078515052795
154,0.9045063257217407,0.8310019969940186,0.3766450583934784,0.0,0.7994680404663086,0.426984578371048
155,0.9037806987762451,0.8307169675827026,0.37781792879104614,0.0,0.8042176961898804,0.41786131262779236
156,0.9038771986961365,0.8289833068847656,0.37767428159713745,0.0,0.7937684059143066,0.42637407779693604
157,0.904188871383667,0.8285795450210571,0.3773992657661438,0.0,0.8026978373527527,0.4163700342178345
158,0.9050461053848267,0.830170750617981,0.37583523988723755,0.0,0.8059276342391968,0.41871970891952515
159,0.9036872386932373,0.8300520181655884,0.37825649976730347,0.0,0.7990880608558655,0.42514240741729736
160,0.9052051305770874,0.8314769268035889,0.3755947947502136,0.0,0.8013679385185242,0.42150259017944336
161,0.904180645942688,0.8302419781684875,0.3769352436065674,0.0,0.8040277361869812,0.4120572507381439
162,0.9049520492553711,0.8314294815063477,0.376147598028183,0.0,0.8024128675460815,0.41966694593429565
163,0.90440434217453,0.8302182555198669,0.3771851360797882,0.0,0.8092523813247681,0.4159073531627655
164,0.9055494070053101,0.8316194415092468,0.3747105300426483,0.0,0.8064025640487671,0.4164791703224182
165,0.9049652814865112,0.8315244317054749,0.37598493695259094,0.0,0.8045976758003235,0.42147234082221985
166,0.9056826829910278,0.8320706486701965,0.3741803467273712,0.0,0.8046926856040955,0.41776043176651
167,0.9052407741546631,0.8329018950462341,0.3756822645664215,0.0,0.8045027256011963,0.4168958365917206
168,0.9044449925422668,0.8309307098388672,0.37657850980758667,0.0,0.8011779189109802,0.41958117485046387
169,0.9057080149650574,0.8327356576919556,0.3746720254421234,0.0,0.8027928471565247,0.4174388647079468
170,0.9043205976486206,0.8302182555198669,0.37696897983551025,0.0,0.803172767162323,0.4205942451953888
171,0.9059727191925049,0.831951916217804,0.3740840554237366,0.0,0.7991830706596375,0.4241544008255005
172,0.905260443687439,0.8315957188606262,0.37569043040275574,0.0,0.797663152217865,0.4274505078792572
173,0.9056508541107178,0.8314532041549683,0.3747231662273407,0.0,0.8077325224876404,0.41247043013572693
174,0.9060556292533875,0.8317381739616394,0.374223530292511,0.0,0.7938634157180786,0.43223071098327637
175,0.906122624874115,0.8327118754386902,0.3736110329627991,0.0,0.8086824417114258,0.4126685857772827
176,0.9062835574150085,0.8323794007301331,0.3731458783149719,0.0,0.8057376146316528,0.42140763998031616
177,0.9060032367706299,0.8331631422042847,0.37393078207969666,0.0,0.8082074522972107,0.42049434781074524
178,0.906913697719574,0.8333055973052979,0.3723606467247009,0.0,0.8035527467727661,0.418327659368515
179,0.9059545397758484,0.832664430141449,0.37404656410217285,0.0,0.8045976758003235,0.4132246673107147
180,0.9056202173233032,0.8315719366073608,0.3747781217098236,0.0,0.8016529083251953,0.41920700669288635
181,0.9070196747779846,0.8330206274986267,0.3722085952758789,0.0,0.8037427663803101,0.41823726892471313
182,0.9072102904319763,0.8330919146537781,0.37203463912010193,0.0,0.8035527467727661,0.41955164074897766
183,0.9062523245811462,0.8324506878852844,0.37355032563209534,0.0,0.8007979393005371,0.4195824861526489
184,0.9061274528503418,0.8320469260215759,0.37379190325737,0.0,0.8054526448249817,0.4152162969112396
185,0.9070307612419128,0.8335431218147278,0.3721413016319275,0.0,0.7998480200767517,0.42448124289512634
186,0.9074596762657166,0.834303081035614,0.3711196184158325,0.0,0.7996580004692078,0.41831114888191223
187,0.9067460894584656,0.8327593803405762,0.3723208010196686,0.0,0.8048827052116394,0.41777077317237854
188,0.9069783091545105,0.8329969048500061,0.37178248167037964,0.0,0.8022228479385376,0.4195842146873474
189,0.9074572324752808,0.8320232033729553,0.3711995482444763,0.0,0.8050726652145386,0.41317322850227356
190,0.9070231914520264,0.8334481120109558,0.37243345379829407,0.0,0.8021278381347656,0.4175501763820648
191,0.9066019654273987,0.8329256176948547,0.37284812331199646,0.0,0.8016529083251953,0.4165273904800415
192,0.907159686088562,0.8342318534851074,0.37175217270851135,0.0,0.800322949886322,0.42000526189804077
193,0.9075216054916382,0.8351343274116516,0.3714412748813629,0.0,0.8049776554107666,0.4155215919017792
194,0.9080906510353088,0.8344693183898926,0.3696690499782562,0.0,0.8026028275489807,0.41596394777297974
195,0.90766441822052,0.8345405459403992,0.37100207805633545,0.0,0.800322949886322,0.4185470640659332
196,0.9072017669677734,0.8338518738746643,0.37163230776786804,0.0,0.7996580004692078,0.41523656249046326
197,0.9077184796333313,0.8352292776107788,0.37087535858154297,0.0,0.7991830706596375,0.41459938883781433
198,0.9073964357376099,0.8329256176948547,0.37169748544692993,0.0,0.7954782843589783,0.4224741458892822
199,0.9076302647590637,0.834255576133728,0.37102794647216797,0.0,0.8071625232696533,0.4078717529773712
200,0.9079006314277649,0.834160566329956,0.37040355801582336,0.0,0.7974731922149658,0.4195510447025299
201,0.908202052116394,0.8350393176078796,0.3696410357952118,0.0,0.8002279996871948,0.41814813017845154
202,0.9068264961242676,0.8323794007301331,0.3726579248905182,0.0,0.8034577965736389,0.41468822956085205
203,0.9080206751823425,0.8338993787765503,0.37050697207450867,0.0,0.7995630502700806,0.41823333501815796
204,0.907626211643219,0.8337805867195129,0.3709362745285034,0.0,0.7971881628036499,0.41783758997917175
205,0.9077202677726746,0.8348492980003357,0.37068361043930054,0.0,0.7973781824111938,0.41523805260658264
206,0.9079258441925049,0.8334956169128418,0.37054067850112915,0.0,0.7989930510520935,0.414705365896225
207,0.9086049199104309,0.8353717923164368,0.3690595030784607,0.0,0.7967132329940796,0.42039957642555237
208,0.908327043056488,0.8331868648529053,0.36918652057647705,0.0,0.8062126040458679,0.4101279079914093
209,0.9085445404052734,0.8365117311477661,0.3690410256385803,0.0,0.803172767162323,0.4146362245082855
210,0.9084988832473755,0.8334243893623352,0.36939677596092224,0.0,0.8070675134658813,0.4076839089393616
211,0.908486545085907,0.8339706063270569,0.369686096906662,0.0,0.7999430298805237,0.41938263177871704
212,0.9088658094406128,0.8342793583869934,0.3685706853866577,0.0,0.81495201587677,0.3996422588825226
213,0.9088038206100464,0.8351343274116516,0.3681779205799103,0.0,0.8024128675460815,0.4149741232395172
214,0.9083451628684998,0.8334243893623352,0.36956334114074707,0.0,0.8030778169631958,0.41206109523773193
215,0.9088761806488037,0.8358229994773865,0.36856457591056824,0.0,0.800987958908081,0.41282063722610474
216,0.9096603393554688,0.8351105451583862,0.3669646084308624,0.0,0.8049776554107666,0.40960970520973206
217,0.908852219581604,0.8361080288887024,0.3686459958553314,0.0,0.8011779189109802,0.4196048080921173
218,0.9098100662231445,0.8358705043792725,0.36670225858688354,0.0,0.8083024621009827,0.40613070130348206
219,0.9084378480911255,0.8365592360496521,0.3695467412471771,0.0,0.8063076138496399,0.40892109274864197
220,0.9099497199058533,0.8348017930984497,0.3664403259754181,0.0,0.8036477565765381,0.41227951645851135
221,0.9095243215560913,0.8357754945755005,0.3673727810382843,0.0,0.8083024621009827,0.40587928891181946
222,0.9092658758163452,0.8345168232917786,0.36793455481529236,0.0,0.80934739112854,0.40590420365333557
223,0.9095132350921631,0.8349205851554871,0.36709457635879517,0.0,0.8085874319076538,0.40726208686828613
224,0.9094299077987671,0.8367254734039307,0.36749565601348877,0.0,0.8115322589874268,0.40107032656669617
225,0.9095215201377869,0.8346830606460571,0.36776837706565857,0.0,0.8062126040458679,0.4107600748538971
226,0.9098253846168518,0.8362504839897156,0.3664022982120514,0.0,0.8112472891807556,0.40802454948425293
227,0.9100400805473328,0.8364642262458801,0.3663078248500824,0.0,0.8055476546287537,0.4138481616973877
228,0.9094415307044983,0.8352530598640442,0.36764270067214966,0.0,0.8058326244354248,0.41402167081832886
229,0.909893810749054,0.8356567621231079,0.36651185154914856,0.0,0.8074474930763245,0.41137564182281494
230,0.9091601371765137,0.8364405035972595,0.3677636682987213,0.0,0.8076375126838684,0.40947890281677246
231,0.9089582562446594,0.8356330394744873,0.3682517111301422,0.0,0.8029828071594238,0.41556209325790405
232,0.9098952412605286,0.836131751537323,0.3664693832397461,0.0,0.8055476546287537,0.41397303342819214
233,0.9105576872825623,0.8369392156600952,0.3655261695384979,0.0,0.8078274726867676,0.4119611382484436
234,0.9101018905639648,0.836274266242981,0.3666102886199951,0.0,0.8090624213218689,0.41333210468292236
235,0.9096282720565796,0.8362504839897156,0.36699599027633667,0.0,0.809442400932312,0.41320499777793884
236,0.9103165864944458,0.8359417915344238,0.36561042070388794,0.0,0.8057376146316528,0.41747620701789856
237,0.9097254872322083,0.8351105451583862,0.3665271997451782,0.0,0.812197208404541,0.40539783239364624
238,0.9103806018829346,0.8368204832077026,0.3654167056083679,0.0,0.8055476546287537,0.4169147312641144
239,0.9096521735191345,0.8355855345726013,0.3671362102031708,0.0,0.806117594242096,0.41520956158638
240,0.9105491638183594,0.8366067409515381,0.3651362657546997,0.0,0.8063076138496399,0.409749835729599
241,0.9105638265609741,0.8365117311477661,0.3650078773498535,0.0,0.8154270052909851,0.40289363265037537
242,0.9107006192207336,0.8371529579162598,0.3650083541870117,0.0,0.8054526448249817,0.4143720269203186
243,0.9108522534370422,0.8382691740989685,0.3648824393749237,0.0,0.8059276342391968,0.41366544365882874
244,0.9106441736221313,0.8368917107582092,0.36512473225593567,0.0,0.806022584438324,0.4146002233028412
245,0.9097989797592163,0.836084246635437,0.3667316436767578,0.0,0.8073525428771973,0.41397687792778015
246,0.911736786365509,0.8365830183029175,0.3630116581916809,0.0,0.8058326244354248,0.41028136014938354
247,0.9111857414245605,0.836131751537323,0.36368289589881897,0.0,0.8078274726867676,0.4122839570045471
248,0.9108012914657593,0.8372241854667664,0.36484992504119873,0.0,0.8080174922943115,0.41442349553108215
249,0.9112109541893005,0.8363454937934875,0.36402836441993713,0.0,0.806592583656311,0.4130575358867645
250,0.9113925695419312,0.8368204832077026,0.36349043250083923,0.0,0.8120072484016418,0.4067254364490509
251,0.910740852355957,0.8368204832077026,0.36475956439971924,0.0,0.8099173307418823,0.41082578897476196
252,0.911529004573822,0.8369154930114746,0.36358121037483215,0.0,0.817896842956543,0.4113084077835083
253,0.9109410643577576,0.8379366993904114,0.36418506503105164,0.0,0.8135271072387695,0.4084422290325165
254,0.9110780358314514,0.8374379277229309,0.3643639087677002,0.0,0.8087774515151978,0.4130198061466217
255,0.9101185202598572,0.8354905247688293,0.3663289248943329,0.0,0.8069725632667542,0.4083232581615448
256,0.9124990701675415,0.8392191529273987,0.36132922768592834,0.0,0.8107722997665405,0.4085626006126404
257,0.912201464176178,0.8384116888046265,0.36193662881851196,0.0,0.8072575330734253,0.4154373109340668
258,0.9107785820960999,0.836226761341095,0.36483049392700195,0.0,0.8128621578216553,0.40909379720687866
259,0.9122223854064941,0.837912917137146,0.3619861304759979,0.0,0.8102023601531982,0.41025635600090027
260,0.9127932786941528,0.8406678438186646,0.3608722686767578,0.0,0.8085874319076538,0.40974149107933044
261,0.9109266400337219,0.837960422039032,0.36438339948654175,0.0,0.8089674115180969,0.41094741225242615
262,0.912156343460083,0.8400978446006775,0.3622334599494934,0.0,0.8100123405456543,0.4101407527923584
263,0.9118507504463196,0.837912917137146,0.36276352405548096,0.0,0.8043127059936523,0.41459012031555176
264,0.9121559262275696,0.8381029367446899,0.3617576062679291,0.0,0.8166618943214417,0.4032776355743408
265,0.9123021960258484,0.8388866186141968,0.36165371537208557,0.0,0.8102973103523254,0.4139798581600189
266,0.911724865436554,0.838625431060791,0.363180011510849,0.0,0.8111522793769836,0.41287901997566223
267,0.9118504524230957,0.838007926940918,0.3622402846813202,0.0,0.8098223805427551,0.40856000781059265
268,0.9121343493461609,0.838625431060791,0.3619806468486786,0.0,0.8049776554107666,0.41098257899284363
269,0.9127013087272644,0.8385066390037537,0.3612879812717438,0.0,0.806592583656311,0.40906089544296265
270,0.9121155738830566,0.838625431060791,0.36214643716812134,0.0,0.806117594242096,0.41220149397850037
271,0.9125901460647583,0.837960422039032,0.3614596128463745,0.0,0.8109622597694397,0.40934592485427856
272,0.9119411706924438,0.8395041227340698,0.3623189926147461,0.0,0.8126721978187561,0.40495631098747253
273,0.9120834469795227,0.8394566178321838,0.36220884323120117,0.0,0.8040277361869812,0.4131423830986023
274,0.9131138920783997,0.8409765362739563,0.360644668340683,0.0,0.8059276342391968,0.40907707810401917
275,0.9121526479721069,0.8391003608703613,0.3619917333126068,0.0,0.808872401714325,0.4049307405948639
