epoch,accuracy,loss,val_accuracy,val_loss
0,0.5084922909736633,0.726672351360321,0.6651999950408936,0.6847309470176697
1,0.5244129300117493,0.7033259868621826,0.6474999785423279,0.6813356280326843
2,0.5476099848747253,0.6884653568267822,0.6409000158309937,0.6705446243286133
3,0.5918192863464355,0.6672912836074829,0.6521000266075134,0.6371600031852722
4,0.6400372385978699,0.6356799006462097,0.676800012588501,0.6027284860610962
5,0.6906110048294067,0.5975387096405029,0.6883999705314636,0.5904943943023682
6,0.7190895676612854,0.5715683698654175,0.7077999711036682,0.5741108655929565
7,0.7308685779571533,0.5579854846000671,0.7131999731063843,0.5627034306526184
8,0.736264169216156,0.5466850996017456,0.7236999869346619,0.5523187518119812
9,0.7440155148506165,0.5370268225669861,0.732699990272522,0.5416168570518494
10,0.749582052230835,0.528414249420166,0.739799976348877,0.5307958126068115
11,0.7546926140785217,0.5223144292831421,0.7414000034332275,0.531797468662262
12,0.7567064166069031,0.5170289278030396,0.7512000203132629,0.5158624053001404
13,0.7640398144721985,0.5073201656341553,0.7502999901771545,0.5162898302078247
14,0.766490638256073,0.5020825266838074,0.7519999742507935,0.5138730406761169
15,0.7704423069953918,0.49524953961372375,0.7587000131607056,0.5023043751716614
16,0.7750208973884583,0.48865506052970886,0.7634000182151794,0.4963429570198059
17,0.7788775563240051,0.4831201434135437,0.7706999778747559,0.4888792335987091
18,0.7799984812736511,0.4765891134738922,0.769599974155426,0.48883363604545593
19,0.7852420210838318,0.4712042808532715,0.7753999829292297,0.4794149398803711
20,0.784881055355072,0.46788498759269714,0.7736999988555908,0.4806100130081177
21,0.7882248163223267,0.46363747119903564,0.7731999754905701,0.47839173674583435
22,0.7905995845794678,0.4592178165912628,0.781499981880188,0.4624457061290741
23,0.7929553985595703,0.4569430947303772,0.7792999744415283,0.46096372604370117
24,0.7932783365249634,0.4542631506919861,0.7789000272750854,0.4639280140399933
25,0.7950072288513184,0.4497939944267273,0.7784000039100647,0.4650588929653168
26,0.7968310713768005,0.44903701543807983,0.7850000262260437,0.4544674754142761
27,0.799737811088562,0.4441027343273163,0.7806000113487244,0.4614405632019043
28,0.8005167841911316,0.44270452857017517,0.7846999764442444,0.4524948298931122
29,0.7999657988548279,0.440937340259552,0.7864999771118164,0.4496364891529083
30,0.8013907074928284,0.43724292516708374,0.7886999845504761,0.4506796896457672
31,0.7997187972068787,0.4390532076358795,0.7914999723434448,0.4402286112308502
32,0.8032715320587158,0.4367140233516693,0.7853000164031982,0.45038682222366333
33,0.804164469242096,0.4312923848628998,0.7924000024795532,0.43971651792526245
34,0.8054183721542358,0.430764764547348,0.7912999987602234,0.44276508688926697
35,0.8039364814758301,0.43206411600112915,0.7892000079154968,0.44530561566352844
36,0.8057222962379456,0.4296976625919342,0.791700005531311,0.43673253059387207
37,0.8070142269134521,0.4286106526851654,0.7962999939918518,0.4322660565376282
38,0.8069952130317688,0.4248145520687103,0.7936999797821045,0.43383458256721497
39,0.8076791763305664,0.42635270953178406,0.7936000227928162,0.4348697364330292
40,0.8091230392456055,0.4231173098087311,0.7915999889373779,0.439450204372406
41,0.8096929788589478,0.42477408051490784,0.792900025844574,0.4346991181373596
42,0.8090280294418335,0.42243728041648865,0.7961999773979187,0.4290314316749573
43,0.8073561787605286,0.42432957887649536,0.7939000129699707,0.4321735203266144
44,0.8097310066223145,0.4210151731967926,0.7925999760627747,0.4326744079589844
45,0.8106238842010498,0.42075279355049133,0.7950999736785889,0.43165621161460876
46,0.8117448091506958,0.4182337522506714,0.7932000160217285,0.4333798289299011
47,0.811421811580658,0.41773122549057007,0.7962999939918518,0.4290807247161865
48,0.8119537830352783,0.41612938046455383,0.7975000143051147,0.4264804720878601
49,0.8124097585678101,0.41729000210762024,0.7944999933242798,0.4318125545978546
50,0.8129796981811523,0.41609808802604675,0.795199990272522,0.43159985542297363
51,0.8126187324523926,0.41345155239105225,0.8001999855041504,0.42191797494888306
52,0.8128467202186584,0.41522514820098877,0.7954999804496765,0.4324689507484436
53,0.8151835203170776,0.41155433654785156,0.796999990940094,0.4260292053222656
54,0.8144425749778748,0.41325825452804565,0.7989000082015991,0.42306020855903625
55,0.81449955701828,0.4122018814086914,0.795799970626831,0.43014848232269287
56,0.8160954713821411,0.41010549664497375,0.7965999841690063,0.4279341697692871
57,0.8154684901237488,0.40829694271087646,0.7989000082015991,0.425746351480484
