epoch,accuracy,loss,val_accuracy,val_loss
58,0.8180394768714905,0.40284988284111023,0.8200796842575073,0.39103859663009644
59,0.8191545009613037,0.400224506855011,0.8288100361824036,0.38080906867980957
60,0.8195815086364746,0.40093889832496643,0.826342761516571,0.39025264978408813
61,0.8206965327262878,0.40108439326286316,0.8358322381973267,0.37574443221092224
62,0.8214793801307678,0.4002522826194763,0.8301385641098022,0.3856043815612793
63,0.8194628953933716,0.4003610610961914,0.8344088196754456,0.3832347095012665
64,0.8210760951042175,0.3988860249519348,0.8362118005752563,0.38534513115882874
65,0.8202458024024963,0.3997538387775421,0.8394381999969482,0.3809058368206024
66,0.8214556574821472,0.39811745285987854,0.8262478709220886,0.39320579171180725
67,0.8229740262031555,0.39683762192726135,0.8424748778343201,0.37861108779907227
68,0.8228553533554077,0.39787447452545166,0.8312773108482361,0.38804617524147034
69,0.8221436738967896,0.396576851606369,0.8393433094024658,0.37813982367515564
70,0.8215031027793884,0.396610826253891,0.8404820561408997,0.3820580244064331
71,0.822475790977478,0.3971761465072632,0.8382995128631592,0.38407590985298157
72,0.8239941000938416,0.39512258768081665,0.8430442214012146,0.38203808665275574
73,0.8247058391571045,0.39455121755599976,0.8450369834899902,0.377622127532959
74,0.8226655721664429,0.395231693983078,0.8513949513435364,0.3707343637943268
75,0.8217166662216187,0.39708516001701355,0.8392484188079834,0.39343082904815674
76,0.8237805962562561,0.3947186768054962,0.8491174578666687,0.36626705527305603
77,0.8224046230316162,0.3951173424720764,0.839153528213501,0.38584381341934204
78,0.8236382603645325,0.39270859956741333,0.8480736613273621,0.3758830726146698
79,0.8237568736076355,0.39306312799453735,0.8489276766777039,0.3770497441291809
80,0.8241127133369446,0.3927225172519684,0.8498766422271729,0.3733731210231781
81,0.8236857056617737,0.3925163745880127,0.8483583331108093,0.37111636996269226
82,0.8268646597862244,0.39392268657684326,0.8485481142997742,0.378031849861145
83,0.8246109485626221,0.3907497823238373,0.8573732972145081,0.3688400089740753
84,0.8229503035545349,0.39332666993141174,0.8475042581558228,0.38275349140167236
85,0.8254649639129639,0.3912644684314728,0.8518694043159485,0.374224990606308
86,0.8264850974082947,0.3906734585762024,0.8611690998077393,0.3697855770587921
87,0.826888382434845,0.3893778920173645,0.8508256077766418,0.3756244480609894
88,0.8232349753379822,0.393123060464859,0.8539571166038513,0.37482985854148865
89,0.826342761516571,0.38924968242645264,0.8601252436637878,0.36754295229911804
90,0.8247770071029663,0.38903263211250305,0.8518694043159485,0.3816424310207367
91,0.8258445858955383,0.3888554573059082,0.8588916063308716,0.3598378002643585
92,0.8255361318588257,0.389322429895401,0.8537673354148865,0.3783527910709381
93,0.8241838812828064,0.39001262187957764,0.86297208070755,0.3604254424571991
94,0.8249430656433105,0.3892679214477539,0.8546213507652283,0.3761318325996399
95,0.8258920311927795,0.3880067467689514,0.8640159368515015,0.36176252365112305
96,0.8257259726524353,0.38806405663490295,0.8612639904022217,0.3682684004306793
97,0.8246346712112427,0.38810664415359497,0.855949878692627,0.3698306977748871
98,0.8278136253356934,0.38768765330314636,0.8563295006752014,0.3672444522380829
99,0.8256310224533081,0.38767674565315247,0.8588916063308716,0.3724915087223053
100,0.827006995677948,0.3869795501232147,0.8675270676612854,0.3574558198451996
101,0.8265325427055359,0.3861137926578522,0.8584171533584595,0.3722250461578369
102,0.8266748785972595,0.3863651156425476,0.8626874089241028,0.3673596680164337
103,0.8277187347412109,0.38632988929748535,0.8593661189079285,0.3695313632488251
104,0.8300673961639404,0.3842576742172241,0.8579427003860474,0.3665236830711365
105,0.8275289535522461,0.3864901661872864,0.8657240271568298,0.36314865946769714
106,0.8280034065246582,0.38683339953422546,0.8644903898239136,0.36558014154434204
107,0.8286914229393005,0.3863634467124939,0.8619282841682434,0.36896079778671265
108,0.8267223238945007,0.38520899415016174,0.8651546835899353,0.37096506357192993
109,0.8281694650650024,0.3858638405799866,0.8713228106498718,0.3654444217681885
110,0.8260818123817444,0.386711984872818,0.8479787707328796,0.38932570815086365
111,0.8288812041282654,0.3845152258872986,0.8699942827224731,0.3510567545890808
112,0.8284541368484497,0.38420605659484863,0.864870011806488,0.3714461326599121
113,0.826342761516571,0.3860926330089569,0.8692351579666138,0.3656917214393616
114,0.8282643556594849,0.3848609924316406,0.8718922138214111,0.3563815653324127
115,0.8294979929924011,0.38153403997421265,0.8723666667938232,0.3620477616786957
116,0.8284779191017151,0.38336655497550964,0.8692351579666138,0.3608089089393616
117,0.8284779191017151,0.3839304745197296,0.8697096109390259,0.360579252243042
118,0.8292844891548157,0.3816148340702057,0.8656291365623474,0.3635707199573517
119,0.8288574814796448,0.3825496435165405,0.8796735405921936,0.34697675704956055
120,0.8296403288841248,0.38234230875968933,0.8619282841682434,0.3702694773674011
121,0.8294979929924011,0.3802054822444916,0.8758777976036072,0.35840022563934326
122,0.8296403288841248,0.381874144077301,0.8739798665046692,0.35827168822288513
123,0.8297352194786072,0.3814641833305359,0.8754981756210327,0.35941430926322937
124,0.8292844891548157,0.38108474016189575,0.8698993921279907,0.36292359232902527
125,0.8306841850280762,0.37973740696907043,0.8736951947212219,0.35929304361343384
126,0.8306841850280762,0.37931695580482483,0.872081995010376,0.35467231273651123
127,0.8285490870475769,0.37949371337890625,0.8691402673721313,0.3644869923591614
128,0.8284304141998291,0.38135194778442383,0.8744543790817261,0.3585258722305298
129,0.829806387424469,0.38112345337867737,0.8635414838790894,0.37287408113479614
130,0.8321313261985779,0.3786202371120453,0.8732207417488098,0.35545527935028076
131,0.829806387424469,0.38093090057373047,0.8633517026901245,0.37060925364494324
132,0.83260577917099,0.37872180342674255,0.8700891733169556,0.34815800189971924
133,0.8293082118034363,0.37900984287261963,0.8617384433746338,0.37134620547294617
134,0.8307316303253174,0.3799491226673126,0.8682861924171448,0.3603314459323883
135,0.8302334547042847,0.37835565209388733,0.876067578792572,0.3453258275985718
136,0.8303520679473877,0.37797117233276367,0.8660087585449219,0.3643093407154083
137,0.8303283452987671,0.3768104910850525,0.873030960559845,0.3637228310108185
138,0.8301860094070435,0.37724778056144714,0.8783450126647949,0.35299837589263916
139,0.8294505476951599,0.37763550877571106,0.8706585764884949,0.3684530258178711
140,0.8295454382896423,0.3784807622432709,0.8746441602706909,0.3584490716457367
141,0.8317992091178894,0.3770272135734558,0.8665781021118164,0.3618761897087097
142,0.8319652676582336,0.37737539410591125,0.8696147203445435,0.3589889705181122
143,0.83182293176651,0.3764677345752716,0.8818561434745789,0.3443617820739746
144,0.8304469585418701,0.3778664767742157,0.8586069345474243,0.3794392943382263
145,0.829687774181366,0.37808430194854736,0.8758777976036072,0.3477990925312042
146,0.8303995132446289,0.3758421540260315,0.8729360699653625,0.35275545716285706
147,0.8325583338737488,0.3752807378768921,0.8702790141105652,0.356991171836853
148,0.8294742703437805,0.3767101764678955,0.8725564479827881,0.3550699055194855
149,0.8316805958747864,0.3751243054866791,0.8709432482719421,0.3575539290904999
150,0.8327956199645996,0.37508508563041687,0.8753083944320679,0.3511360287666321
151,0.8308502435684204,0.3754367530345917,0.8679066300392151,0.36231037974357605
152,0.8343376517295837,0.37474796175956726,0.8722717761993408,0.3551942706108093
153,0.8349307179450989,0.37246420979499817,0.8712279200553894,0.3522934019565582
154,0.8327007293701172,0.37336426973342896,0.869519829750061,0.36034145951271057
155,0.8337445259094238,0.3759121298789978,0.8777756690979004,0.3490082919597626
156,0.8338156938552856,0.37322211265563965,0.8681913018226624,0.3544566035270691
157,0.8294742703437805,0.3761790990829468,0.8738849759101868,0.35020455718040466
158,0.8329379558563232,0.37427669763565063,0.8651546835899353,0.36171332001686096
159,0.8321787714958191,0.3734515607357025,0.8803378343582153,0.34380120038986206
160,0.8322024941444397,0.3751315474510193,0.8783450126647949,0.3484506607055664
161,0.8330802917480469,0.3742101192474365,0.871133029460907,0.3570798635482788
162,0.8334598541259766,0.3743247985839844,0.8795786499977112,0.3521158993244171
163,0.834503710269928,0.3731236755847931,0.8800531625747681,0.3454649746417999
164,0.8321550488471985,0.3719992935657501,0.8769215941429138,0.35644450783729553
165,0.8314670920372009,0.37380316853523254,0.8789144158363342,0.34770897030830383
166,0.8340529799461365,0.37249889969825745,0.8736951947212219,0.3626455068588257
167,0.8321787714958191,0.37281855940818787,0.8813816905021667,0.34520459175109863
168,0.8336970806121826,0.3723422884941101,0.8731258511543274,0.3550470173358917
169,0.8322973847389221,0.37299656867980957,0.8804327249526978,0.3473096191883087
170,0.8337445259094238,0.3727369010448456,0.8788195252418518,0.3498886823654175
171,0.8340767025947571,0.3714620769023895,0.8735054135322571,0.3499414026737213
172,0.8341478705406189,0.37088826298713684,0.8824254870414734,0.3431454002857208
173,0.8325108885765076,0.37448304891586304,0.8731258511543274,0.35766249895095825
174,0.8344799876213074,0.37093234062194824,0.877680778503418,0.3482164740562439
175,0.834385097026825,0.3716588318347931,0.8729360699653625,0.35582664608955383
176,0.8333649635314941,0.3732849657535553,0.8737900853157043,0.3552004098892212
177,0.8332226276397705,0.3714704215526581,0.8744543790817261,0.3449248671531677
178,0.8338156938552856,0.3703872561454773,0.8754032850265503,0.3505839705467224
179,0.8348832726478577,0.3696741759777069,0.8774909973144531,0.34667515754699707
180,0.8337208032608032,0.37220680713653564,0.8755930662155151,0.35528504848480225
181,0.8354289531707764,0.3699939250946045,0.8790093064308167,0.3483240008354187
182,0.8352153897285461,0.3693785071372986,0.8746441602706909,0.3489915728569031
183,0.8343376517295837,0.3704175353050232,0.8753083944320679,0.3510724604129791
184,0.8340054750442505,0.3713829219341278,0.8692351579666138,0.3531709909439087
185,0.8357136249542236,0.369314581155777,0.876731812953949,0.3381190896034241
186,0.8357847929000854,0.3691731095314026,0.8688555955886841,0.35768911242485046
187,0.833673357963562,0.37001967430114746,0.8719871044158936,0.35220566391944885
188,0.8366625308990479,0.36900314688682556,0.8780603408813477,0.3376937806606293
189,0.8356187343597412,0.36799395084381104,0.8591763377189636,0.3629091680049896
190,0.8355950117111206,0.3679189383983612,0.8762573599815369,0.3398549556732178
191,0.8363304138183594,0.3665827214717865,0.8748339414596558,0.34613674879074097
192,0.8359745740890503,0.3694712817668915,0.8672423362731934,0.35483458638191223
193,0.8352391123771667,0.3686771094799042,0.8733156323432922,0.34064793586730957
194,0.8358559608459473,0.3692050576210022,0.866483211517334,0.3548849821090698
195,0.8345986008644104,0.3685609698295593,0.8656291365623474,0.34846416115760803
196,0.8354289531707764,0.36828872561454773,0.8781552314758301,0.3369491994380951
197,0.8341715931892395,0.3687889277935028,0.8661985397338867,0.35032323002815247
198,0.8369472622871399,0.36668792366981506,0.8744543790817261,0.3451712131500244
199,0.8359034061431885,0.36762866377830505,0.8724615573883057,0.34751638770103455
200,0.8355475664138794,0.36681362986564636,0.8773012161254883,0.34738489985466003
201,0.8360457420349121,0.3664782643318176,0.8752135038375854,0.34803128242492676
202,0.8367574214935303,0.3671123683452606,0.8756879568099976,0.35113751888275146
203,0.835689902305603,0.3667103946208954,0.8794837594032288,0.3508869409561157
204,0.835452675819397,0.36787334084510803,0.8734105229377747,0.34227001667022705
205,0.8372319340705872,0.36591002345085144,0.8757829070091248,0.3454933762550354
206,0.8366862535476685,0.36597713828086853,0.8812867999076843,0.33968162536621094
207,0.8355712890625,0.36822739243507385,0.8736003041267395,0.3476565182209015
208,0.835808515548706,0.366579532623291,0.872081995010376,0.35235291719436646
209,0.836235523223877,0.36646535992622375,0.8736003041267395,0.35203614830970764
210,0.835689902305603,0.36656808853149414,0.8788195252418518,0.3452569246292114
211,0.8353102803230286,0.36638444662094116,0.8750237226486206,0.34851038455963135
212,0.8362118005752563,0.3663022518157959,0.8732207417488098,0.35291650891304016
213,0.8352391123771667,0.367874413728714,0.8687607049942017,0.34995895624160767
214,0.8388925790786743,0.36612313985824585,0.8715125918388367,0.33834514021873474
215,0.836235523223877,0.367598295211792,0.8643954992294312,0.3558882772922516
216,0.8355950117111206,0.36648914217948914,0.8831846714019775,0.3351106345653534
217,0.8356661796569824,0.36728301644325256,0.8787246346473694,0.3428014814853668
218,0.837540328502655,0.3651166260242462,0.875118613243103,0.34527140855789185
219,0.8379436135292053,0.36271199584007263,0.8814765810966492,0.34348922967910767
220,0.8357136249542236,0.3667156398296356,0.8785348534584045,0.3437853455543518
221,0.8362118005752563,0.36500802636146545,0.8790093064308167,0.34195476770401
222,0.8392246961593628,0.3631410598754883,0.8737900853157043,0.34183111786842346
223,0.8368760943412781,0.364116907119751,0.8742645382881165,0.3464817404747009
224,0.8366150856018066,0.36465519666671753,0.8791041970252991,0.3409682512283325
225,0.8371370434761047,0.36450129747390747,0.8740747570991516,0.3510863184928894
226,0.8375640511512756,0.36422982811927795,0.8818561434745789,0.3304522931575775
227,0.8398178219795227,0.36344027519226074,0.8713228106498718,0.34655484557151794
228,0.8382046222686768,0.364108145236969,0.8765420317649841,0.33879417181015015
229,0.8370421528816223,0.363812655210495,0.8795786499977112,0.33910071849823
230,0.8385367393493652,0.36233118176460266,0.8812867999076843,0.33547747135162354
231,0.838085949420929,0.36461466550827026,0.8787246346473694,0.3398379683494568
232,0.8368998169898987,0.3632936477661133,0.8708483576774597,0.34657764434814453
233,0.8386553525924683,0.3621516525745392,0.8676219582557678,0.3429008722305298
234,0.8385604619979858,0.36314356327056885,0.8714177012443542,0.34061625599861145
235,0.8361643552780151,0.3642401397228241,0.8755930662155151,0.33468833565711975
236,0.8382046222686768,0.3635752499103546,0.8644903898239136,0.3448759913444519
237,0.8382995128631592,0.36199355125427246,0.8701841235160828,0.33791884779930115
238,0.8378724455833435,0.36238420009613037,0.8828999996185303,0.3380853235721588
239,0.8380622267723083,0.36171287298202515,0.8739798665046692,0.3420366644859314
240,0.839390754699707,0.3633648157119751,0.8717024326324463,0.33951815962791443
241,0.8382995128631592,0.3613286018371582,0.8721768856048584,0.3430326282978058
242,0.8391772508621216,0.3623853921890259,0.869519829750061,0.35069212317466736
243,0.8381096720695496,0.3634873628616333,0.8779654502868652,0.3392297625541687
244,0.8394856452941895,0.36201414465904236,0.876731812953949,0.3351236581802368
245,0.8379673361778259,0.3612520098686218,0.871133029460907,0.34150147438049316
246,0.8395568132400513,0.3605535328388214,0.8759726881980896,0.34294000267982483
247,0.8376114964485168,0.3619586229324341,0.879768431186676,0.3317171335220337
248,0.8378250002861023,0.36183902621269226,0.8668627738952637,0.3431699872016907
249,0.8391772508621216,0.3608304262161255,0.8705636858940125,0.3284641206264496
250,0.8389400243759155,0.3597293198108673,0.8665781021118164,0.3438325822353363
251,0.8404820561408997,0.3624359667301178,0.8709432482719421,0.3413880467414856
252,0.8370184302330017,0.3604744076728821,0.8734105229377747,0.33750224113464355
253,0.8378012776374817,0.3610437512397766,0.8773012161254883,0.334893137216568
254,0.8390586376190186,0.3595409393310547,0.8735054135322571,0.33834314346313477
255,0.8388451337814331,0.3613525927066803,0.8738849759101868,0.3396625220775604
256,0.8383469581604004,0.3593263030052185,0.8793888688087463,0.33398860692977905
257,0.8397466540336609,0.36032405495643616,0.8723666667938232,0.3456689417362213
258,0.8382995128631592,0.3599768579006195,0.8826152682304382,0.3296676278114319
259,0.8368286490440369,0.3598628044128418,0.8738849759101868,0.3447539508342743
260,0.8393433094024658,0.35911116003990173,0.8763522505760193,0.3296019434928894
261,0.8379198908805847,0.3609437644481659,0.8747390508651733,0.3380957841873169
262,0.8406243920326233,0.35940638184547424,0.8703739047050476,0.34418120980262756
263,0.8381333947181702,0.35977956652641296,0.8845131993293762,0.3243650794029236
264,0.839153528213501,0.3606995642185211,0.8605997562408447,0.3510027527809143
265,0.8402448296546936,0.359293669462204,0.8745492696762085,0.33310630917549133
266,0.8398178219795227,0.3595018982887268,0.8650597929954529,0.3448292016983032
267,0.840339720249176,0.35691115260124207,0.8841336369514465,0.32529619336128235
268,0.8393195867538452,0.3568345308303833,0.8791041970252991,0.3330465257167816
269,0.8382995128631592,0.36101680994033813,0.8783450126647949,0.33879148960113525
270,0.8413361310958862,0.3588814437389374,0.8827102184295654,0.32531267404556274
271,0.8405532240867615,0.35822615027427673,0.8743594884872437,0.34036436676979065
272,0.8392009735107422,0.36098599433898926,0.8845131993293762,0.3267423212528229
273,0.8427595496177673,0.35589954257011414,0.872081995010376,0.3401937484741211
274,0.8393195867538452,0.3584282100200653,0.8849876523017883,0.3245513141155243
275,0.8420003652572632,0.35619163513183594,0.8690453767776489,0.33818796277046204
276,0.8404108881950378,0.3587525486946106,0.8713228106498718,0.3349955677986145
277,0.8428781628608704,0.3548758924007416,0.8725564479827881,0.32030120491981506
278,0.8421189785003662,0.35607942938804626,0.869519829750061,0.3346537947654724
279,0.839153528213501,0.3581539988517761,0.8686657547950745,0.3386840224266052
280,0.8407192826271057,0.3559874892234802,0.874169647693634,0.33675727248191833
281,0.8407192826271057,0.3576408624649048,0.8658189177513123,0.34103453159332275
282,0.8401262164115906,0.3575311005115509,0.8804327249526978,0.32299745082855225
283,0.8402448296546936,0.35742026567459106,0.8782501220703125,0.3374052047729492
284,0.8427358269691467,0.3562389612197876,0.8775858879089355,0.338053822517395
285,0.8412175178527832,0.35654163360595703,0.8862212896347046,0.3286193609237671
286,0.8399601578712463,0.3573947548866272,0.8850825428962708,0.33401939272880554
287,0.8413835763931274,0.35944169759750366,0.8844183087348938,0.32956352829933167
288,0.839153528213501,0.3578976094722748,0.8763522505760193,0.3440276086330414
289,0.8432814478874207,0.35476240515708923,0.8905864357948303,0.3202347159385681
290,0.8412175178527832,0.35534557700157166,0.8657240271568298,0.346882164478302
291,0.841051459312439,0.35589703917503357,0.8858417272567749,0.32573989033699036
292,0.8400313258171082,0.35567745566368103,0.8789144158363342,0.33481305837631226
293,0.8412649631500244,0.3546072840690613,0.8749288320541382,0.32902902364730835
294,0.8408141732215881,0.3560938835144043,0.8696147203445435,0.33262360095977783
295,0.8421664237976074,0.35357093811035156,0.867432177066803,0.33046755194664
296,0.8415733575820923,0.35345789790153503,0.8779654502868652,0.3303414583206177
297,0.8414310216903687,0.3560645878314972,0.8860315084457397,0.3243390917778015
298,0.843684732913971,0.35458680987358093,0.8782501220703125,0.32198575139045715
299,0.8425697684288025,0.3538817763328552,0.8772063255310059,0.33026114106178284
300,0.8430442214012146,0.3536447286605835,0.8803378343582153,0.3251146376132965
301,0.8429967761039734,0.3530747592449188,0.8825203776359558,0.3244854211807251
302,0.842190146446228,0.35352495312690735,0.8830897808074951,0.3272762894630432
303,0.8405769467353821,0.35560256242752075,0.8929588198661804,0.31565338373184204
304,0.8418105840682983,0.3542660176753998,0.876731812953949,0.3299974203109741
305,0.8435898423194885,0.3531033396720886,0.88327956199646,0.32591694593429565
306,0.8427832722663879,0.35336777567863464,0.8809071779251099,0.32662543654441833
307,0.8416208028793335,0.35491347312927246,0.8820459246635437,0.32803836464881897
308,0.8420240879058838,0.35455572605133057,0.8761624693870544,0.3217311501502991
309,0.8416445255279541,0.35523757338523865,0.8773012161254883,0.32844245433807373
310,0.8434237837791443,0.3521333932876587,0.8822357058525085,0.31917691230773926
311,0.8432577252388,0.3519976735115051,0.8705636858940125,0.33119481801986694
312,0.842901885509491,0.3523707389831543,0.8775858879089355,0.32036352157592773
313,0.8443015813827515,0.35211601853370667,0.8791041970252991,0.31922417879104614
314,0.8423324823379517,0.352790892124176,0.8714177012443542,0.3308727443218231
315,0.8427832722663879,0.3513507843017578,0.8825203776359558,0.3145867884159088
316,0.8438745737075806,0.35352447628974915,0.8800531625747681,0.3300577700138092
317,0.8427832722663879,0.3535899519920349,0.8802429437637329,0.32137948274612427
318,0.8430442214012146,0.35242021083831787,0.8843234181404114,0.32069507241249084
319,0.8434712290763855,0.3522571623325348,0.8782501220703125,0.32683369517326355
320,0.8438745737075806,0.35298392176628113,0.88327956199646,0.319842129945755
321,0.8422375917434692,0.35268524289131165,0.8829948902130127,0.31885281205177307
322,0.8432577252388,0.35300350189208984,0.8744543790817261,0.32736942172050476
323,0.8430679440498352,0.3514331877231598,0.8771114349365234,0.3219386041164398
324,0.841051459312439,0.3548612892627716,0.8837540149688721,0.3216823935508728
325,0.8436372876167297,0.35065925121307373,0.8802429437637329,0.3200697600841522
326,0.8425934910774231,0.35213130712509155,0.8783450126647949,0.31962850689888
327,0.843020498752594,0.3518444895744324,0.8758777976036072,0.32310301065444946
328,0.8444439172744751,0.3516883850097656,0.875118613243103,0.3236789107322693
329,0.8445862531661987,0.35067102313041687,0.8729360699653625,0.32281872630119324
330,0.84385085105896,0.350690096616745,0.8846080899238586,0.31382209062576294
331,0.8443727493286133,0.34970054030418396,0.8798633813858032,0.3165011405944824
332,0.8441592454910278,0.35082167387008667,0.8752135038375854,0.32319024205207825
333,0.8432102799415588,0.3517173230648041,0.8726513385772705,0.3249669671058655
